Freq (Hz)	Gxymic2/mic1_Real	Gxymic2/mic1_Imag	Gxymic3/mic1_Real	Gxymic3/mic1_Imag	Gxymic4/mic1_Real	Gxymic4/mic1_Imag
334.000000000000060E+0	61.233520687176704E-9	-12.212318702980239E-9	50.086490319683456E-9	-11.031274646224596E-9	74.965608582977512E-9	-4.309297057132854E-9
335.000000000000060E+0	54.304062262500918E-9	-4.002762041598025E-9	45.828606666263616E-9	-6.062508961286386E-9	71.912829049695084E-9	-4.510289486841668E-9
336.000000000000060E+0	30.867502170655939E-9	-3.171662277886694E-9	27.193384440618205E-9	-5.373148125287195E-9	45.000561614733370E-9	-5.507779932448020E-9
337.000000000000060E+0	55.148641047730513E-9	-8.006932335381185E-9	48.004972486875448E-9	-7.320189870011448E-9	67.057510588429434E-9	-526.770125563403640E-12
338.000000000000060E+0	94.318937057194426E-9	-6.493566109154815E-9	78.916472214376371E-9	-8.202109213464366E-9	111.699993615555930E-9	-2.568283047501488E-9
339.000000000000060E+0	70.352380582638768E-9	-1.928224773406791E-9	57.626876476187527E-9	-3.965549753870845E-9	80.892126244444961E-9	-3.356627483341964E-9
340.000000000000060E+0	78.579802907999694E-9	-7.475534631825566E-9	65.133569847240249E-9	-6.312628073861212E-9	91.774108133423021E-9	-3.660240774767191E-9
341.000000000000060E+0	147.066460678261560E-9	-9.077118192557469E-9	120.405614870323470E-9	-12.373335393681365E-9	168.792681137864300E-9	-7.602925718901176E-9
342.000000000000060E+0	140.843895412530910E-9	-3.048760310819151E-9	115.593724236155140E-9	-9.100519124908022E-9	157.573013649743810E-9	-7.371759656068421E-9
343.000000000000060E+0	173.037900662231930E-9	-2.856295446920189E-9	136.989772503898450E-9	-7.521000129680693E-9	182.498035170368680E-9	-1.893299863212971E-9
344.000000000000060E+0	328.079199859376140E-9	235.827769909282630E-12	256.075156428813190E-9	-5.418133503361527E-9	339.563759757443050E-9	-4.311392827803974E-9
345.000000000000060E+0	261.926349864626040E-9	4.708995741202865E-9	201.226015526399190E-9	-1.548587282400900E-9	272.565671431729710E-9	-5.662503248661362E-9
346.000000000000060E+0	355.068764617670960E-9	-1.049357361359113E-9	281.384339232102550E-9	-7.902154836918129E-9	363.585369647979650E-9	-3.085025363331173E-9
